Frame Cars_Data PathLoss RSSI
121 "[{'vehId': 'veh14', 'x_coor': 253.32977888028807, 'y_coor': -139.03653283010263, 'z_coor': 14.433144569396973, 'angle': -5.63181370174251, 'velocity': 5.64851681580536}, {'vehId': 'veh16', 'x_coor': 223.36660234462005, 'y_coor': 136.99205929785256, 'z_coor': 10.594378471374512, 'angle': -5.7420952092525575, 'velocity': 16.46261726891945}, {'vehId': 'veh17', 'x_coor': 202.88596541736246, 'y_coor': -246.9570892693921, 'z_coor': 18.8187198638916, 'angle': -7.066894502454551, 'velocity': 12.180121868573092}, {'vehId': 'veh9', 'x_coor': -294.1573759658637, 'y_coor': 296.3633794922936, 'z_coor': 13.019096374511719, 'angle': -7.108278462448229, 'velocity': 16.80720245623758}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh9': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh14': -115.09575843811035, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}" "{'veh14': {'veh14': 0, 'veh16': 127.80607604980469, 'veh17': 135.15072631835938, 'veh9': 119.78096008300781}, 'veh16': {'veh14': 127.80607604980469, 'veh16': 0, 'veh17': 124.97706604003906, 'veh9': 122.00468444824219}, 'veh17': {'veh14': 50.24648475646973, 'veh16': 124.97706604003906, 'veh17': 0, 'veh9': 119.33460998535156}, 'veh9': {'veh14': 119.78096008300781, 'veh16': 122.00468444824219, 'veh17': 119.33460998535156, 'veh9': 0}}"
122 "[{'vehId': 'veh14', 'x_coor': 248.74150279192048, 'y_coor': -142.51703990570056, 'z_coor': 14.545693397521973, 'angle': -5.634224899215345, 'velocity': 5.745170112790093}, {'vehId': 'veh16', 'x_coor': 208.51526571890014, 'y_coor': 128.0677072591157, 'z_coor': 10.795089721679688, 'angle': -5.7420952092525575, 'velocity': 17.31633280454526}, {'vehId': 'veh17', 'x_coor': 194.28754806740102, 'y_coor': -238.3876678793657, 'z_coor': 17.830163955688477, 'angle': -7.066894502454551, 'velocity': 12.148414285717495}, {'vehId': 'veh9', 'x_coor': -305.785315319303, 'y_coor': 308.99102717798837, 'z_coor': 13.0, 'angle': -7.110082915808274, 'velocity': 17.046883004831912}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -104.71084594726562, 'veh9': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh9': -200}, 'veh17': {'veh14': -104.25033569335938, 'veh16': -200, 'veh17': 0, 'veh9': -200}, 'veh9': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh9': 0}}" "{'veh14': {'veh14': 0, 'veh16': 127.93504333496094, 'veh17': 40.535797119140625, 'veh9': 119.58958435058594}, 'veh16': {'veh14': 127.93504333496094, 'veh16': 0, 'veh17': 125.3883056640625, 'veh9': 121.94573974609375}, 'veh17': {'veh14': 40.075286865234375, 'veh16': 125.3883056640625, 'veh17': 0, 'veh9': 119.27545166015625}, 'veh9': {'veh14': 119.58958435058594, 'veh16': 121.94573974609375, 'veh17': 119.27545166015625, 'veh9': 0}}"
123 "[{'vehId': 'veh14', 'x_coor': 243.9478747993732, 'y_coor': -146.15331981225273, 'z_coor': 14.66327953338623, 'angle': -5.63422489921534, 'velocity': 6.00229971871946}, {'vehId': 'veh16', 'x_coor': 193.8360878054644, 'y_coor': 119.2468075219245, 'z_coor': 10.544699668884277, 'angle': -5.7420952092525575, 'velocity': 17.115599521592692}, {'vehId': 'veh17', 'x_coor': 185.7342354077113, 'y_coor': -229.8631990755971, 'z_coor': 16.92339515686035, 'angle': -7.066894502454568, 'velocity': 12.084687387923672}, {'vehId': 'veh18', 'x_coor': -209.27303863298664, 'y_coor': -260.30111441307577, 'z_coor': 7.92367696762085, 'angle': -2.2712425750583565, 'velocity': 0.0}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -88.39937210083008, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -88.34419250488281, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.0457000732422, 'veh17': 24.90536880493164, 'veh18': 123.28265380859375}, 'veh16': {'veh14': 128.0457000732422, 'veh16': 0, 'veh17': 125.81382751464844, 'veh18': 121.81170654296875}, 'veh17': {'veh14': 24.850189208984375, 'veh16': 125.81382751464844, 'veh17': 0, 'veh18': 124.71681213378906}, 'veh18': {'veh14': 123.28265380859375, 'veh16': 121.81170654296875, 'veh17': 124.71681213378906, 'veh18': 0}}"
124 "[{'vehId': 'veh14', 'x_coor': 239.17000296894167, 'y_coor': -149.77764764079743, 'z_coor': 14.78940200805664, 'angle': -5.63422489921534, 'velocity': 5.982570776969679}, {'vehId': 'veh16', 'x_coor': 178.9436752290497, 'y_coor': 110.76383122575203, 'z_coor': 10.052498817443848, 'angle': -5.822123444301777, 'velocity': 17.14613294337733}, {'vehId': 'veh17', 'x_coor': 177.16250950692773, 'y_coor': -221.32037912467354, 'z_coor': 16.430648803710938, 'angle': -7.066894502454568, 'velocity': 12.110702836121396}, {'vehId': 'veh18', 'x_coor': -208.30222438703063, 'y_coor': -259.14956644870836, 'z_coor': 7.774824142456055, 'angle': -2.271242575058352, 'velocity': 1.5063008358003571}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -87.52910614013672, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -87.70560264587402, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.13189697265625, 'veh17': 24.67998504638672, 'veh18': 123.40853881835938}, 'veh16': {'veh14': 128.13189697265625, 'veh16': 0, 'veh17': 126.25016784667969, 'veh18': 122.10107421875}, 'veh17': {'veh14': 24.856481552124023, 'veh16': 126.25016784667969, 'veh17': 0, 'veh18': 124.91337585449219}, 'veh18': {'veh14': 123.40853881835938, 'veh16': 122.10107421875, 'veh17': 124.91337585449219, 'veh18': 0}}"
125 "[{'vehId': 'veh14', 'x_coor': 234.7542251763743, 'y_coor': -153.40500128962265, 'z_coor': 15.258330345153809, 'angle': -5.589979976231417, 'velocity': 5.711409165964015}, {'vehId': 'veh16', 'x_coor': 164.64810473617848, 'y_coor': 103.23771268635227, 'z_coor': 7.062691688537598, 'angle': -5.723437359214607, 'velocity': 16.23315605848885}, {'vehId': 'veh17', 'x_coor': 169.12129152339554, 'y_coor': -213.29178825555113, 'z_coor': 15.534738540649414, 'angle': -7.06896627918626, 'velocity': 11.413985234246551}, {'vehId': 'veh18', 'x_coor': -206.39168620296192, 'y_coor': -256.88334882172654, 'z_coor': 7.6188645362854, 'angle': -2.2712425750583534, 'velocity': 2.9643624158576127}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -82.51167297363281, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -82.51293182373047, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.17361450195312, 'veh17': 20.215469360351562, 'veh18': 123.55137634277344}, 'veh16': {'veh14': 128.17361450195312, 'veh16': 0, 'veh17': 126.66461181640625, 'veh18': 122.40592956542969}, 'veh17': {'veh14': 20.21672821044922, 'veh16': 126.66461181640625, 'veh17': 0, 'veh18': 125.12432861328125}, 'veh18': {'veh14': 123.55137634277344, 'veh16': 122.40592956542969, 'veh17': 125.12432861328125, 'veh18': 0}}"
126 "[{'vehId': 'veh14', 'x_coor': 230.32233192691666, 'y_coor': -157.1437378152996, 'z_coor': 15.531803131103516, 'angle': -5.5824196632567356, 'velocity': 5.796657783326245}, {'vehId': 'veh16', 'x_coor': 150.45485080524594, 'y_coor': 94.34486232770661, 'z_coor': 4.357594013214111, 'angle': -5.72349418085547, 'velocity': 16.716400757425898}, {'vehId': 'veh17', 'x_coor': 161.0478088904909, 'y_coor': -205.1506674822363, 'z_coor': 15.208983421325684, 'angle': -7.074027412367316, 'velocity': 11.647828910014555}, {'vehId': 'veh18', 'x_coor': -202.83701229898432, 'y_coor': -252.6669114186223, 'z_coor': 7.414525985717773, 'angle': -2.271242575058352, 'velocity': 5.515378760523162}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -81.99321746826172, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -82.02151298522949, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.2414093017578, 'veh17': 20.15522003173828, 'veh18': 123.73622131347656}, 'veh16': {'veh14': 128.2414093017578, 'veh16': 0, 'veh17': 127.137939453125, 'veh18': 122.78091430664062}, 'veh17': {'veh14': 20.183515548706055, 'veh16': 127.137939453125, 'veh17': 0, 'veh18': 125.3822021484375}, 'veh18': {'veh14': 123.73622131347656, 'veh16': 122.78091430664062, 'veh17': 125.3822021484375, 'veh18': 0}}"
127 "[{'vehId': 'veh14', 'x_coor': 225.9811245019576, 'y_coor': -160.80597195580398, 'z_coor': 15.899809837341309, 'angle': -5.582419663256731, 'velocity': 5.678046016113385}, {'vehId': 'veh16', 'x_coor': 136.18567816872422, 'y_coor': 85.28381166441301, 'z_coor': 1.4182415008544922, 'angle': -5.703001657013233, 'velocity': 16.87083284151132}, {'vehId': 'veh17', 'x_coor': 152.39672355739543, 'y_coor': -196.36708930589663, 'z_coor': 14.85409927368164, 'angle': -7.076182716340509, 'velocity': 12.300914499097466}, {'vehId': 'veh18', 'x_coor': -197.9563124445304, 'y_coor': -246.87758559702795, 'z_coor': 7.213403701782227, 'angle': -2.271242575058352, 'velocity': 7.572820753999985}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -87.42298126220703, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -87.7712345123291, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.29888916015625, 'veh17': 25.851844787597656, 'veh18': 123.95364379882812}, 'veh16': {'veh14': 128.29888916015625, 'veh16': 0, 'veh17': 127.658447265625, 'veh18': 123.21302795410156}, 'veh17': {'veh14': 26.200098037719727, 'veh16': 127.658447265625, 'veh17': 0, 'veh18': 125.69537353515625}, 'veh18': {'veh14': 123.95364379882812, 'veh16': 123.21302795410156, 'veh17': 125.69537353515625, 'veh18': 0}}"
128 "[{'vehId': 'veh14', 'x_coor': 221.09443135844896, 'y_coor': -164.78506254447421, 'z_coor': 16.0, 'angle': -5.600962283540405, 'velocity': 6.301727114429251}, {'vehId': 'veh16', 'x_coor': 122.38100159416098, 'y_coor': 76.21833836855399, 'z_coor': -1.7403732538223267, 'angle': -5.702117405226478, 'velocity': 16.482992016541274}, {'vehId': 'veh17', 'x_coor': 144.61108980121554, 'y_coor': -188.462217244568, 'z_coor': 14.534723281860352, 'angle': -7.076182716340529, 'velocity': 11.070335278011822}, {'vehId': 'veh18', 'x_coor': -191.23816560353504, 'y_coor': -239.50053800684384, 'z_coor': 7.131586074829102, 'angle': -2.3424576573377323, 'velocity': 9.988177452026866}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -89.3929386138916, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -200}, 'veh17': {'veh14': -89.03629302978516, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -200, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.34274291992188, 'veh17': 27.99956703186035, 'veh18': 124.22966003417969}, 'veh16': {'veh14': 128.34274291992188, 'veh16': 0, 'veh17': 128.17562866210938, 'veh18': 123.70770263671875}, 'veh17': {'veh14': 27.642921447753906, 'veh16': 128.17562866210938, 'veh17': 0, 'veh18': 126.05276489257812}, 'veh18': {'veh14': 124.22966003417969, 'veh16': 123.70770263671875, 'veh17': 126.05276489257812, 'veh18': 0}}"
129 "[{'vehId': 'veh14', 'x_coor': 216.2398626131275, 'y_coor': -168.72864590705046, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 6.2544434322486815}, {'vehId': 'veh16', 'x_coor': 108.67659094576197, 'y_coor': 66.86098389411336, 'z_coor': -5.3257246017456055, 'angle': -5.677022181204901, 'velocity': 16.562996322236458}, {'vehId': 'veh17', 'x_coor': 136.5711447835793, 'y_coor': -180.2991391015609, 'z_coor': 14.902776718139648, 'angle': -7.076182716340529, 'velocity': 11.431938587062955}, {'vehId': 'veh18', 'x_coor': -182.27700249517062, 'y_coor': -232.24934385485767, 'z_coor': 7.53000545501709, 'angle': -2.4490109239177276, 'velocity': 11.538151676044798}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -91.18550300598145, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -108.4502124786377}, 'veh17': {'veh14': -94.04241561889648, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -109.07960891723633, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.382080078125, 'veh17': 29.745149612426758, 'veh18': 124.55706787109375}, 'veh16': {'veh14': 128.382080078125, 'veh16': 0, 'veh17': 128.73370361328125, 'veh18': 32.71444892883301}, 'veh17': {'veh14': 32.6020622253418, 'veh16': 128.73370361328125, 'veh17': 0, 'veh18': 126.4891357421875}, 'veh18': {'veh14': 124.55706787109375, 'veh16': 33.34384536743164, 'veh17': 126.4891357421875, 'veh18': 0}}"
130 "[{'vehId': 'veh14', 'x_coor': 211.58653638953814, 'y_coor': -172.5087509665724, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 5.995170150857903}, {'vehId': 'veh16', 'x_coor': 95.06907210664616, 'y_coor': 57.26059634446585, 'z_coor': -9.552366256713867, 'angle': -5.649788790342473, 'velocity': 16.622111207752923}, {'vehId': 'veh17', 'x_coor': 128.30800790903703, 'y_coor': -171.9094508803991, 'z_coor': 14.622204780578613, 'angle': -7.076182716340509, 'velocity': 11.749293444053233}, {'vehId': 'veh18', 'x_coor': -172.59629795994118, 'y_coor': -223.21888541765583, 'z_coor': 8.55764389038086, 'angle': -2.3794867243387623, 'velocity': 13.287924311542882}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -91.97607040405273, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -92.49136924743652}, 'veh17': {'veh14': -90.30621528625488, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -92.36357688903809, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.41461181640625, 'veh17': 30.240856170654297, 'veh18': 124.90948486328125}, 'veh16': {'veh14': 128.41461181640625, 'veh16': 0, 'veh17': 129.33621215820312, 'veh18': 17.388784408569336}, 'veh17': {'veh14': 28.571001052856445, 'veh16': 129.33621215820312, 'veh17': 0, 'veh18': 126.98211669921875}, 'veh18': {'veh14': 124.90948486328125, 'veh16': 17.2609920501709, 'veh17': 126.98211669921875, 'veh18': 0}}"
131 "[{'vehId': 'veh14', 'x_coor': 206.46005139511425, 'y_coor': -176.67322406255863, 'z_coor': 16.0, 'angle': -5.600962283540396, 'velocity': 6.604770080719628}, {'vehId': 'veh16', 'x_coor': 81.40502507216735, 'y_coor': 47.226679452705355, 'z_coor': -13.315509796142578, 'angle': -5.649788790342473, 'velocity': 16.919390303356074}, {'vehId': 'veh17', 'x_coor': 120.4790465318161, 'y_coor': -163.9605876281441, 'z_coor': 14.372673034667969, 'angle': -7.076182716340513, 'velocity': 11.131942503157966}, {'vehId': 'veh18', 'x_coor': -161.7595047150335, 'y_coor': -212.70769839532042, 'z_coor': 8.968436241149902, 'angle': -2.3551052420095533, 'velocity': 15.153304296319776}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -97.87424087524414, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -94.69854354858398}, 'veh17': {'veh14': -97.87190437316895, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -90.30499458312988, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.44021606445312, 'veh17': 35.76761245727539, 'veh18': 125.311767578125}, 'veh16': {'veh14': 128.44021606445312, 'veh16': 0, 'veh17': 129.9657440185547, 'veh18': 20.33083724975586}, 'veh17': {'veh14': 35.765275955200195, 'veh16': 129.9657440185547, 'veh17': 0, 'veh18': 127.53533935546875}, 'veh18': {'veh14': 125.311767578125, 'veh16': 15.937288284301758, 'veh17': 127.53533935546875, 'veh18': 0}}"
132 "[{'vehId': 'veh14', 'x_coor': 201.66898138398386, 'y_coor': -180.5652245627144, 'z_coor': 16.0, 'angle': -5.60096228354041, 'velocity': 6.17263405599866}, {'vehId': 'veh16', 'x_coor': 67.8156560998209, 'y_coor': 36.59657670486308, 'z_coor': -16.88497543334961, 'angle': -5.610987314801072, 'velocity': 17.22166304934627}, {'vehId': 'veh17', 'x_coor': 112.38686448652311, 'y_coor': -155.74447243851728, 'z_coor': 13.706950187683105, 'angle': -7.076182716340517, 'velocity': 11.506214031836912}, {'vehId': 'veh18', 'x_coor': -152.199034503847, 'y_coor': -201.9947975805715, 'z_coor': 8.007185935974121, 'angle': -2.29941105150667, 'velocity': 14.407900908456586}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -91.00903511047363}, 'veh17': {'veh14': -111.10179901123047, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -89.39541816711426, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.47108459472656, 'veh17': 137.33560180664062, 'veh18': 125.68193054199219}, 'veh16': {'veh14': 128.47108459472656, 'veh16': 0, 'veh17': 130.66522216796875, 'veh18': 17.434816360473633}, 'veh17': {'veh14': 48.437400817871094, 'veh16': 130.66522216796875, 'veh17': 0, 'veh18': 128.09286499023438}, 'veh18': {'veh14': 125.68193054199219, 'veh16': 15.821199417114258, 'veh17': 128.09286499023438, 'veh18': 0}}"
133 "[{'vehId': 'veh14', 'x_coor': 197.04388749553067, 'y_coor': -184.32239523342236, 'z_coor': 15.352226257324219, 'angle': -5.600962283540391, 'velocity': 5.95879667417381}, {'vehId': 'veh16', 'x_coor': 54.99333599435039, 'y_coor': 26.131756626821414, 'z_coor': -18.27162742614746, 'angle': -5.583292437460345, 'velocity': 16.519945162342363}, {'vehId': 'veh17', 'x_coor': 103.79012058382415, 'y_coor': -147.01606794082292, 'z_coor': 13.212748527526855, 'angle': -7.076182716340521, 'velocity': 12.223646819571927}, {'vehId': 'veh18', 'x_coor': -142.2101394438706, 'y_coor': -190.80182906933098, 'z_coor': 7.000000476837158, 'angle': -2.2994110515066657, 'velocity': 15.05354935792967}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -89.24751281738281}, 'veh17': {'veh14': -117.14009284973145, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -87.93181419372559, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.50784301757812, 'veh17': 136.6368408203125, 'veh18': 126.06214904785156}, 'veh16': {'veh14': 128.50784301757812, 'veh16': 0, 'veh17': 131.44557189941406, 'veh18': 16.549789428710938}, 'veh17': {'veh14': 53.776933670043945, 'veh16': 131.44557189941406, 'veh17': 0, 'veh18': 128.7200164794922}, 'veh18': {'veh14': 126.06214904785156, 'veh16': 15.234090805053711, 'veh17': 128.7200164794922, 'veh18': 0}}"
134 "[{'vehId': 'veh14', 'x_coor': 192.59161785086468, 'y_coor': -187.93917303955172, 'z_coor': 14.664480209350586, 'angle': -5.600962283540405, 'velocity': 5.736136431174836}, {'vehId': 'veh16', 'x_coor': 42.18123062536068, 'y_coor': 15.342615263461653, 'z_coor': -18.27162742614746, 'angle': -5.583292437460348, 'velocity': 16.717126840044248}, {'vehId': 'veh17', 'x_coor': 95.95878204874418, 'y_coor': -138.95438441701688, 'z_coor': 12.525092124938965, 'angle': -7.087307873751387, 'velocity': 11.317214792295323}, {'vehId': 'veh18', 'x_coor': -132.25140649080305, 'y_coor': -179.83030815974342, 'z_coor': 6.504429340362549, 'angle': -2.313194306250549, 'velocity': 14.7892381310765}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -90.62994956970215}, 'veh17': {'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -87.76939392089844, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.54562377929688, 'veh17': 135.9794464111328, 'veh18': 126.43795776367188}, 'veh16': {'veh14': 128.54562377929688, 'veh16': 0, 'veh17': 132.26022338867188, 'veh18': 18.909948348999023}, 'veh17': {'veh14': 135.9794464111328, 'veh16': 132.26022338867188, 'veh17': 0, 'veh18': 129.37008666992188}, 'veh18': {'veh14': 126.43795776367188, 'veh16': 16.049392700195312, 'veh17': 129.37008666992188, 'veh18': 0}}"
135 "[{'vehId': 'veh14', 'x_coor': 187.30358702841085, 'y_coor': -192.23487703845316, 'z_coor': 14.474016189575195, 'angle': -5.600962283540405, 'velocity': 6.812899637871906}, {'vehId': 'veh16', 'x_coor': 28.88209664276087, 'y_coor': 4.143344541272313, 'z_coor': -18.27162742614746, 'angle': -5.583292437460345, 'velocity': 17.35259766033242}, {'vehId': 'veh17', 'x_coor': 87.85464996316222, 'y_coor': -130.38960000131988, 'z_coor': 11.593320846557617, 'angle': -7.098580353649057, 'velocity': 12.046638216640764}, {'vehId': 'veh18', 'x_coor': -121.5333193324609, 'y_coor': -168.4628478515743, 'z_coor': 6.028435230255127, 'angle': -2.3272273299746487, 'velocity': 15.621475304507122}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -200, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -85.77884674072266}, 'veh17': {'veh14': -200, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -84.02656555175781, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.56553649902344, 'veh17': 135.30230712890625, 'veh18': 126.8533935546875}, 'veh16': {'veh14': 128.56553649902344, 'veh16': 0, 'veh17': 133.16107177734375, 'veh18': 15.212287902832031}, 'veh17': {'veh14': 135.30230712890625, 'veh16': 133.16107177734375, 'veh17': 0, 'veh18': 130.11358642578125}, 'veh18': {'veh14': 126.8533935546875, 'veh16': 13.460006713867188, 'veh17': 130.11358642578125, 'veh18': 0}}"
136 "[{'vehId': 'veh14', 'x_coor': 182.85808650531527, 'y_coor': -195.846155984312, 'z_coor': 14.568784713745117, 'angle': -5.60096228354041, 'velocity': 5.72741535003066}, {'vehId': 'veh16', 'x_coor': 16.041807059900975, 'y_coor': -6.669530896925437, 'z_coor': -18.288585662841797, 'angle': -5.583292437460345, 'velocity': 16.753901364182557}, {'vehId': 'veh17', 'x_coor': 80.18952565541741, 'y_coor': -122.25024843151081, 'z_coor': 11.07586669921875, 'angle': -7.098580353649052, 'velocity': 11.449643830493056}, {'vehId': 'veh18', 'x_coor': -111.50409678764669, 'y_coor': -157.83508364105793, 'z_coor': 5.917574882507324, 'angle': -2.3272273299746487, 'velocity': 14.61317578946001}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -116.52484893798828, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -84.62349891662598}, 'veh17': {'veh14': -107.48517990112305, 'veh16': -200, 'veh17': 0, 'veh18': -200}, 'veh18': {'veh14': -200, 'veh16': -82.9800796508789, 'veh17': -200, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.56814575195312, 'veh17': 51.16883087158203, 'veh18': 127.22372436523438}, 'veh16': {'veh14': 128.56814575195312, 'veh16': 0, 'veh17': 134.04379272460938, 'veh18': 15.311914443969727}, 'veh17': {'veh14': 42.1291618347168, 'veh16': 134.04379272460938, 'veh17': 0, 'veh18': 130.87454223632812}, 'veh18': {'veh14': 127.22372436523438, 'veh16': 13.668495178222656, 'veh17': 130.87454223632812, 'veh18': 0}}"
137 "[{'vehId': 'veh14', 'x_coor': 177.8686844050241, 'y_coor': -199.8992705129452, 'z_coor': 14.675148963928223, 'angle': -5.600962283540405, 'velocity': 6.42815764574103}, {'vehId': 'veh16', 'x_coor': 3.1357799070706847, 'y_coor': -17.53776428878257, 'z_coor': -18.335247039794922, 'angle': -5.58329243746034, 'velocity': 16.839675190084115}, {'vehId': 'veh17', 'x_coor': 72.40761689097934, 'y_coor': -113.98688716365217, 'z_coor': 11.162973403930664, 'angle': -7.098580353649049, 'velocity': 11.624088546637408}, {'vehId': 'veh18', 'x_coor': -100.89606125711674, 'y_coor': -147.16373246000572, 'z_coor': 6.3151373863220215, 'angle': -2.354126668491139, 'velocity': 15.000455738704122}]" "{'veh14': {'veh14': 0, 'veh16': -200, 'veh17': -106.22721672058105, 'veh18': -200}, 'veh16': {'veh14': -200, 'veh16': 0, 'veh17': -200, 'veh18': -84.9366569519043}, 'veh17': {'veh14': -105.47566413879395, 'veh16': -200, 'veh17': 0, 'veh18': -110.78972816467285}, 'veh18': {'veh14': -200, 'veh16': -84.05620574951172, 'veh17': -110.82609176635742, 'veh18': 0}}" "{'veh14': {'veh14': 0, 'veh16': 128.5559539794922, 'veh17': 40.22877311706543, 'veh18': 127.61563110351562}, 'veh16': {'veh14': 128.5559539794922, 'veh16': 0, 'veh17': 134.92431640625, 'veh18': 17.10592269897461}, 'veh17': {'veh14': 39.47722053527832, 'veh16': 134.92431640625, 'veh17': 0, 'veh18': 42.53084754943848}, 'veh18': {'veh14': 127.61563110351562, 'veh16': 16.22547149658203, 'veh17': 42.56721115112305, 'veh18': 0}}"
