Frame Cars_Data PathLoss RSSI
63 "[{'vehId': 'veh0', 'x_coor': -191.95815648298344, 'y_coor': 252.42393219874702, 'z_coor': 14.773465156555176, 'angle': -3.9606771287169855, 'velocity': 16.589829153498446}, {'vehId': 'veh3', 'x_coor': 46.711867893777594, 'y_coor': -16.85514484871129, 'z_coor': 11.894774436950684, 'angle': -2.451890943488617, 'velocity': 13.56168863226787}, {'vehId': 'veh7', 'x_coor': 221.38229543507686, 'y_coor': 198.31158396293642, 'z_coor': 8.497438430786133, 'angle': -5.7970287915479, 'velocity': 13.099814232823201}, {'vehId': 'veh9', 'x_coor': 375.98387951552223, 'y_coor': 276.8051000689942, 'z_coor': 6.137104511260986, 'angle': -5.8299953046810415, 'velocity': 14.26050884014859}]" "{'veh0': {'veh0': 0, 'veh3': -112.60604858398438, 'veh7': -200, 'veh9': -200}, 'veh3': {'veh0': -112.59894371032715, 'veh3': 0, 'veh7': -93.86890411376953, 'veh9': -200}, 'veh7': {'veh0': -200, 'veh3': -93.9554500579834, 'veh7': 0, 'veh9': -90.12548446655273}, 'veh9': {'veh0': -200, 'veh3': -200, 'veh7': -90.12028694152832, 'veh9': 0}}" "{'veh0': {'veh0': 0, 'veh3': 38.160797119140625, 'veh7': 124.27592468261719, 'veh9': 121.581787109375}, 'veh3': {'veh0': 38.1536922454834, 'veh3': 0, 'veh7': 21.691139221191406, 'veh9': 123.783447265625}, 'veh7': {'veh0': 124.27592468261719, 'veh3': 21.777685165405273, 'veh7': 0, 'veh9': 22.021236419677734}, 'veh9': {'veh0': 121.581787109375, 'veh3': 123.783447265625, 'veh7': 22.01603889465332, 'veh9': 0}}"
64 "[{'vehId': 'veh0', 'x_coor': -180.1755249472192, 'y_coor': 239.81939878074616, 'z_coor': 15.0, 'angle': -3.960685924333254, 'velocity': 17.259939526971245}, {'vehId': 'veh3', 'x_coor': 57.531665958524, 'y_coor': -7.310219183569643, 'z_coor': 11.899471282958984, 'angle': -2.332214098643982, 'velocity': 15.440316090327562}, {'vehId': 'veh7', 'x_coor': 209.0149714802231, 'y_coor': 191.7759324127951, 'z_coor': 8.469615936279297, 'angle': -5.797028791547869, 'velocity': 13.988746889808908}, {'vehId': 'veh9', 'x_coor': 362.71875888431356, 'y_coor': 270.2806473881218, 'z_coor': 7.292494773864746, 'angle': -5.8253587359803225, 'velocity': 14.765734957288272}]" "{'veh0': {'veh0': 0, 'veh3': -100.07034301757812, 'veh7': -200, 'veh9': -200}, 'veh3': {'veh0': -101.94446563720703, 'veh3': 0, 'veh7': -93.15667152404785, 'veh9': -98.64947319030762}, 'veh7': {'veh0': -200, 'veh3': -93.17843437194824, 'veh7': 0, 'veh9': -90.14107704162598}, 'veh9': {'veh0': -200, 'veh3': -98.64947319030762, 'veh7': -90.14105796813965, 'veh9': 0}}" "{'veh0': {'veh0': 0, 'veh3': 26.043609619140625, 'veh7': 124.80673217773438, 'veh9': 121.96803283691406}, 'veh3': {'veh0': 27.91773223876953, 'veh3': 0, 'veh7': 21.868188858032227, 'veh9': 23.01630973815918}, 'veh7': {'veh0': 124.80673217773438, 'veh3': 21.889951705932617, 'veh7': 0, 'veh9': 22.077356338500977}, 'veh9': {'veh0': 121.96803283691406, 'veh3': 23.01630973815918, 'veh7': 22.07733726501465, 'veh9': 0}}"
65 "[{'vehId': 'veh3', 'x_coor': 69.97960712974253, 'y_coor': 0.2856859031536487, 'z_coor': 12.320335388183594, 'angle': -2.6845897205344906, 'velocity': 15.161265144813681}, {'vehId': 'veh7', 'x_coor': 196.67149254802888, 'y_coor': 185.24810426052284, 'z_coor': 8.891790390014648, 'angle': -5.7961845821256945, 'velocity': 13.960027575388313}, {'vehId': 'veh9', 'x_coor': 349.9567640808926, 'y_coor': 263.9922416102661, 'z_coor': 7.8325934410095215, 'angle': -5.8253587359803225, 'velocity': 14.21070927438724}]" "{'veh3': {'veh3': 0, 'veh7': -93.35285186767578, 'veh9': -94.60692405700684}, 'veh7': {'veh3': -93.30743789672852, 'veh7': 0, 'veh9': -88.15518379211426}, 'veh9': {'veh3': -94.64278221130371, 'veh7': -88.11697006225586, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 23.01630401611328, 'veh9': 19.582677841186523}, 'veh7': {'veh3': 22.970890045166016, 'veh7': 0, 'veh9': 20.104753494262695}, 'veh9': {'veh3': 19.6185359954834, 'veh7': 20.066539764404297, 'veh9': 0}}"
66 "[{'vehId': 'veh3', 'x_coor': 81.97174412490398, 'y_coor': 8.939393096838671, 'z_coor': 12.859676361083984, 'angle': -2.5580030829163896, 'velocity': 14.81144072209938}, {'vehId': 'veh7', 'x_coor': 184.3850495660409, 'y_coor': 178.70826568303755, 'z_coor': 9.314743041992188, 'angle': -5.79369674920278, 'velocity': 13.956813051051222}, {'vehId': 'veh9', 'x_coor': 336.87042945825186, 'y_coor': 257.5440190933672, 'z_coor': 9.210502624511719, 'angle': -5.825358735980342, 'velocity': 14.571867459140972}]" "{'veh3': {'veh3': 0, 'veh7': -92.25895881652832, 'veh9': -94.08166885375977}, 'veh7': {'veh3': -92.27209091186523, 'veh7': 0, 'veh9': -90.97177505493164}, 'veh9': {'veh3': -94.04254913330078, 'veh7': -90.91139793395996, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 22.989412307739258, 'veh9': 19.727649688720703}, 'veh7': {'veh3': 23.002544403076172, 'veh7': 0, 'veh9': 22.95529556274414}, 'veh9': {'veh3': 19.68852996826172, 'veh7': 22.89491844177246, 'veh9': 0}}"
67 "[{'vehId': 'veh3', 'x_coor': 91.82174300332804, 'y_coor': 20.64578313967121, 'z_coor': 12.856560707092285, 'angle': -2.4591964186621413, 'velocity': 15.019771581017286}, {'vehId': 'veh7', 'x_coor': 172.74306264473995, 'y_coor': 172.5241981596796, 'z_coor': 9.714689254760742, 'angle': -5.79537422548297, 'velocity': 13.148582090751962}, {'vehId': 'veh9', 'x_coor': 323.37551189675963, 'y_coor': 250.87216348752554, 'z_coor': 9.647801399230957, 'angle': -5.821361537042508, 'velocity': 15.03679017300184}]" "{'veh3': {'veh3': 0, 'veh7': -90.60007095336914, 'veh9': -93.09898376464844}, 'veh7': {'veh3': -91.04755401611328, 'veh7': 0, 'veh9': -86.77884101867676}, 'veh9': {'veh3': -93.24134826660156, 'veh7': -86.88551902770996, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 22.560321807861328, 'veh9': 19.496994018554688}, 'veh7': {'veh3': 23.00780487060547, 'veh7': 0, 'veh9': 18.857484817504883}, 'veh9': {'veh3': 19.639358520507812, 'veh7': 18.964162826538086, 'veh9': 0}}"
68 "[{'vehId': 'veh3', 'x_coor': 103.37655905013332, 'y_coor': 30.144735316015556, 'z_coor': 13.11268138885498, 'angle': -2.4535341508942925, 'velocity': 14.930906334300401}, {'vehId': 'veh7', 'x_coor': 160.74047896170038, 'y_coor': 166.17618140537382, 'z_coor': 10.487410545349121, 'angle': -5.796695639371578, 'velocity': 13.577600042184576}, {'vehId': 'veh9', 'x_coor': 311.0206825413514, 'y_coor': 244.61369027117598, 'z_coor': 9.999999046325684, 'angle': -5.814302781304726, 'velocity': 13.83352898672621}]" "{'veh3': {'veh3': 0, 'veh7': -88.80171775817871, 'veh9': -89.8647403717041}, 'veh7': {'veh3': -88.80780220031738, 'veh7': 0, 'veh9': -87.26285934448242}, 'veh9': {'veh3': -91.07609748840332, 'veh7': -87.2026252746582, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 22.093603134155273, 'veh9': 17.04172706604004}, 'veh7': {'veh3': 22.099687576293945, 'veh7': 0, 'veh9': 19.355327606201172}, 'veh9': {'veh3': 18.253084182739258, 'veh7': 19.295093536376953, 'veh9': 0}}"
69 "[{'vehId': 'veh3', 'x_coor': 114.96533857678293, 'y_coor': 39.5433054296596, 'z_coor': 13.1710786819458, 'angle': -2.4733244534189414, 'velocity': 14.895137571371036}, {'vehId': 'veh7', 'x_coor': 149.38846696770332, 'y_coor': 160.17224390025126, 'z_coor': 10.0, 'angle': -5.796695639371578, 'velocity': 12.841658312815936}, {'vehId': 'veh9', 'x_coor': 298.3244632137558, 'y_coor': 238.18228225048358, 'z_coor': 8.795551300048828, 'angle': -5.814302781304715, 'velocity': 14.215778546002015}]" "{'veh3': {'veh3': 0, 'veh7': -88.21676254272461, 'veh9': -94.85567092895508}, 'veh7': {'veh3': -88.21557998657227, 'veh7': 0, 'veh9': -86.75514221191406}, 'veh9': {'veh3': -94.85377311706543, 'veh7': -86.81662559509277, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 22.921825408935547, 'veh9': 22.89352798461914}, 'veh7': {'veh3': 22.920642852783203, 'veh7': 0, 'veh9': 18.918914794921875}, 'veh9': {'veh3': 22.891630172729492, 'veh7': 18.980398178100586, 'veh9': 0}}"
70 "[{'vehId': 'veh3', 'x_coor': 126.50189083532604, 'y_coor': 48.390703605401484, 'z_coor': 13.262125968933105, 'angle': -2.4873621029609962, 'velocity': 14.512115518366793}, {'vehId': 'veh7', 'x_coor': 137.9244016848349, 'y_coor': 153.93930570882907, 'z_coor': 10.0, 'angle': -5.7671536514792585, 'velocity': 12.970347549731605}, {'vehId': 'veh9', 'x_coor': 286.0179253834894, 'y_coor': 231.94728867258243, 'z_coor': 8.561870574951172, 'angle': -5.8141766647080075, 'velocity': 13.777483073169618}]" "{'veh3': {'veh3': 0, 'veh7': -83.88636589050293, 'veh9': -92.26193428039551}, 'veh7': {'veh3': -83.90480041503906, 'veh7': 0, 'veh9': -87.22232818603516}, 'veh9': {'veh3': -93.46434593200684, 'veh7': -87.16828346252441, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 20.039518356323242, 'veh9': 21.218477249145508}, 'veh7': {'veh3': 20.057952880859375, 'veh7': 0, 'veh9': 19.424659729003906}, 'veh9': {'veh3': 22.420888900756836, 'veh7': 19.370615005493164, 'veh9': 0}}"
71 "[{'vehId': 'veh3', 'x_coor': 139.37155055017928, 'y_coor': 57.121430959758925, 'z_coor': 13.17871379852295, 'angle': -2.5471506856155766, 'velocity': 15.52414481750677}, {'vehId': 'veh7', 'x_coor': 126.09091749911414, 'y_coor': 146.7283507598949, 'z_coor': 10.191514015197754, 'angle': -5.718344584003527, 'velocity': 13.642553272762099}, {'vehId': 'veh9', 'x_coor': 273.5595124980976, 'y_coor': 225.55136576657355, 'z_coor': 8.901845932006836, 'angle': -5.803249546008243, 'velocity': 13.9711710976104}]" "{'veh3': {'veh3': 0, 'veh7': -82.80477523803711, 'veh9': -89.75262641906738}, 'veh7': {'veh3': -82.80695915222168, 'veh7': 0, 'veh9': -89.70590591430664}, 'veh9': {'veh3': -92.13277816772461, 'veh7': -89.68581199645996, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 20.33572006225586, 'veh9': 19.764925003051758}, 'veh7': {'veh3': 20.33790397644043, 'veh7': 0, 'veh9': 21.917133331298828}, 'veh9': {'veh3': 22.145076751708984, 'veh7': 21.89703941345215, 'veh9': 0}}"
72 "[{'vehId': 'veh3', 'x_coor': 151.77409233767474, 'y_coor': 65.50565093777192, 'z_coor': 12.843944549560547, 'angle': -2.5471506856155894, 'velocity': 14.943390738582114}, {'vehId': 'veh7', 'x_coor': 114.28716577171446, 'y_coor': 139.24815321401422, 'z_coor': 10.4334077835083, 'angle': -5.718344584003527, 'velocity': 13.947362009051949}, {'vehId': 'veh9', 'x_coor': 260.3164791602813, 'y_coor': 218.6579802563325, 'z_coor': 8.809137344360352, 'angle': -5.803249546008243, 'velocity': 14.880287915621206}]" "{'veh3': {'veh3': 0, 'veh7': -80.72410583496094, 'veh9': -88.50224494934082}, 'veh7': {'veh3': -80.76744079589844, 'veh7': 0, 'veh9': -87.51763343811035}, 'veh9': {'veh3': -88.49506378173828, 'veh7': -87.49552726745605, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 19.044677734375, 'veh9': 19.707109451293945}, 'veh7': {'veh3': 19.0880126953125, 'veh7': 0, 'veh9': 19.78020668029785}, 'veh9': {'veh3': 19.699928283691406, 'veh7': 19.758100509643555, 'veh9': 0}}"
73 "[{'vehId': 'veh3', 'x_coor': 165.4530996144428, 'y_coor': 72.82925313189583, 'z_coor': 13.09914779663086, 'angle': -2.6208695940817037, 'velocity': 15.634699863418811}, {'vehId': 'veh7', 'x_coor': 102.42911073440786, 'y_coor': 131.73354292421283, 'z_coor': 10.67641544342041, 'angle': -5.718344584003527, 'velocity': 14.011527025315672}, {'vehId': 'veh9', 'x_coor': 247.2887433850487, 'y_coor': 211.87666341347654, 'z_coor': 9.084829330444336, 'angle': -5.803249546008243, 'velocity': 14.638372816787355}]" "{'veh3': {'veh3': 0, 'veh7': -83.8283634185791, 'veh9': -88.74009132385254}, 'veh7': {'veh3': -83.93009185791016, 'veh7': 0, 'veh9': -87.92659759521484}, 'veh9': {'veh3': -89.50642585754395, 'veh7': -87.93055534362793, 'veh9': 0}}" "{'veh3': {'veh3': 0, 'veh7': 21.785058975219727, 'veh9': 21.25931739807129}, 'veh7': {'veh3': 21.88678741455078, 'veh7': 0, 'veh9': 20.224403381347656}, 'veh9': {'veh3': 22.025651931762695, 'veh7': 20.228361129760742, 'veh9': 0}}"
