Frame Cars_Data PathLoss RSSI
115 "[{'vehId': 'veh1', 'x_coor': -247.27783974737054, 'y_coor': -677.6053770385606, 'z_coor': -0.40135321021080017, 'angle': -5.387010491673346, 'velocity': 28.927017519169677}, {'vehId': 'veh11', 'x_coor': -739.5669783830042, 'y_coor': -290.6594479537316, 'z_coor': -0.40135321021080017, 'angle': -3.7511513859114625, 'velocity': 16.375703900045217}, {'vehId': 'veh12', 'x_coor': 323.67485355295867, 'y_coor': 74.87191961492226, 'z_coor': -0.40135321021080017, 'angle': -3.2451911684707424, 'velocity': 11.861312774502634}, {'vehId': 'veh13', 'x_coor': 385.4664566959939, 'y_coor': 176.39441218813124, 'z_coor': -0.40135321021080017, 'angle': -5.3878745374153585, 'velocity': 15.49927421117428}, {'vehId': 'veh15', 'x_coor': 386.5524590519108, 'y_coor': 74.79142800946397, 'z_coor': -0.40135321021080017, 'angle': -3.078881436732934, 'velocity': 11.37496527636888}, {'vehId': 'veh16', 'x_coor': -1116.4649270311888, 'y_coor': -464.6944029421998, 'z_coor': -0.40135321021080017, 'angle': -2.386320674191488, 'velocity': 8.144019244713501}, {'vehId': 'veh19', 'x_coor': -165.41646353622218, 'y_coor': 742.7389039182752, 'z_coor': -0.40135321021080017, 'angle': -5.955461702862419, 'velocity': 13.422654775027157}, {'vehId': 'veh20', 'x_coor': 43.34567696298063, 'y_coor': 116.55565249571112, 'z_coor': -0.40135321021080017, 'angle': -6.5472051470031705, 'velocity': 13.61065069503659}, {'vehId': 'veh7', 'x_coor': 666.4049083959349, 'y_coor': 131.1168701335481, 'z_coor': -0.40135321021080017, 'angle': -2.873864123756908, 'velocity': 13.138690722918172}, {'vehId': 'veh8', 'x_coor': 689.2161671392159, 'y_coor': 137.3743226566429, 'z_coor': -0.40135321021080017, 'angle': -2.8738641237568516, 'velocity': 14.07224800407552}, {'vehId': 'veh9', 'x_coor': -353.6594368801916, 'y_coor': 331.00202174340404, 'z_coor': -0.40135321021080017, 'angle': -3.881097139105652, 'velocity': 10.48287797496576}]" "{'veh1': {'veh1': 0, 'veh11': -200, 'veh12': -102.94893264770508, 'veh13': 0, 'veh15': -103.12108039855957, 'veh16': -200, 'veh19': 0, 'veh20': -100.49740791320801, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh11': {'veh1': -200, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh15': 0, 'veh16': -95.72417259216309, 'veh19': 0, 'veh20': -200, 'veh7': 0, 'veh8': 0, 'veh9': -116.14692687988281}, 'veh12': {'veh1': -102.9489803314209, 'veh11': 0, 'veh12': 0, 'veh13': -83.4568977355957, 'veh15': -80.54604530334473, 'veh16': 0, 'veh19': -112.39053726196289, 'veh20': -92.43084907531738, 'veh7': -92.67635345458984, 'veh8': -93.37285041809082, 'veh9': -116.95606231689453}, 'veh13': {'veh1': 0, 'veh11': 0, 'veh12': -83.45335960388184, 'veh13': 0, 'veh15': -83.69294166564941, 'veh16': 0, 'veh19': -116.3527774810791, 'veh20': -200, 'veh7': -97.83028602600098, 'veh8': -98.70579719543457, 'veh9': -123.36390495300293}, 'veh15': {'veh1': -103.1972885131836, 'veh11': 0, 'veh12': -80.55572509765625, 'veh13': -83.69826316833496, 'veh15': 0, 'veh16': 0, 'veh19': -200, 'veh20': -93.73023986816406, 'veh7': -92.07000732421875, 'veh8': -92.8287410736084, 'veh9': -113.22169303894043}, 'veh16': {'veh1': -200, 'veh11': -95.72049140930176, 'veh12': 0, 'veh13': 0, 'veh15': 0, 'veh16': 0, 'veh19': 0, 'veh20': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh19': {'veh1': 0, 'veh11': 0, 'veh12': -112.6461124420166, 'veh13': -116.6002368927002, 'veh15': -123.61136436462402, 'veh16': 0, 'veh19': 0, 'veh20': -123.29745292663574, 'veh7': 0, 'veh8': 0, 'veh9': -110.43431282043457}, 'veh20': {'veh1': -100.4984188079834, 'veh11': -126.12548828125, 'veh12': -92.42198944091797, 'veh13': -200, 'veh15': -93.85477066040039, 'veh16': 0, 'veh19': -118.81221771240234, 'veh20': 0, 'veh7': -113.31583023071289, 'veh8': -129.7187042236328, 'veh9': -116.14683151245117}, 'veh7': {'veh1': 0, 'veh11': 0, 'veh12': -92.76065826416016, 'veh13': -97.77149200439453, 'veh15': -91.95390701293945, 'veh16': 0, 'veh19': 0, 'veh20': -113.31583023071289, 'veh7': 0, 'veh8': -73.22355270385742, 'veh9': 0}, 'veh8': {'veh1': 0, 'veh11': 0, 'veh12': -93.28617095947266, 'veh13': -99.13266181945801, 'veh15': -92.80491828918457, 'veh16': 0, 'veh19': 0, 'veh20': -200, 'veh7': -73.22430610656738, 'veh8': 0, 'veh9': 0}, 'veh9': {'veh1': 0, 'veh11': -115.78671455383301, 'veh12': -119.9506664276123, 'veh13': -109.03514862060547, 'veh15': -120.35490036010742, 'veh16': 0, 'veh19': -109.32361602783203, 'veh20': -115.93083381652832, 'veh7': 0, 'veh8': 0, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': 120.7431640625, 'veh12': 20.12112808227539, 'veh13': -200, 'veh15': 19.939897537231445, 'veh16': 117.64152526855469, 'veh19': -200, 'veh20': 18.630281448364258, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh11': {'veh1': 120.7431640625, 'veh11': 0, 'veh12': -200, 'veh13': -200, 'veh15': -200, 'veh16': 20.03717613220215, 'veh19': -200, 'veh20': 117.76274108886719, 'veh7': -200, 'veh8': -200, 'veh9': 35.537109375}, 'veh12': {'veh1': 20.12117576599121, 'veh11': -200, 'veh12': 0, 'veh13': 18.633869171142578, 'veh15': 21.25298500061035, 'veh16': -200, 'veh19': 30.708866119384766, 'veh20': 20.05937385559082, 'veh7': 18.53874969482422, 'veh8': 18.665834426879883, 'veh9': 36.436424255371094}, 'veh13': {'veh1': -200, 'veh11': -200, 'veh12': 18.63033103942871, 'veh13': 0, 'veh15': 20.23118019104004, 'veh16': -200, 'veh19': 35.0762882232666, 'veh20': 125.86241149902344, 'veh7': 25.42356300354004, 'veh8': 25.661256790161133, 'veh9': 42.48042106628418}, 'veh15': {'veh1': 20.01610565185547, 'veh11': -200, 'veh12': 21.262664794921875, 'veh13': 20.236501693725586, 'veh15': 0, 'veh16': -200, 'veh19': 117.92147827148438, 'veh20': 19.632156372070312, 'veh7': 19.635833740234375, 'veh8': 19.704565048217773, 'veh9': 32.020002365112305}, 'veh16': {'veh1': 117.64152526855469, 'veh11': 20.03349494934082, 'veh12': -200, 'veh13': -200, 'veh15': -200, 'veh16': 0, 'veh19': -200, 'veh20': -200, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh19': {'veh1': -200, 'veh11': -200, 'veh12': 30.964441299438477, 'veh13': 35.323747634887695, 'veh15': 41.5328426361084, 'veh16': -200, 'veh19': 0, 'veh20': 43.58257865905762, 'veh7': -200, 'veh8': -200, 'veh9': 33.99443244934082}, 'veh20': {'veh1': 18.63129234313965, 'veh11': 43.88822937011719, 'veh12': 20.050514221191406, 'veh13': 125.86241149902344, 'veh15': 19.75668716430664, 'veh16': -200, 'veh19': 39.09734344482422, 'veh20': 0, 'veh7': 34.099735260009766, 'veh8': 50.18815612792969, 'veh9': 39.73591232299805}, 'veh7': {'veh1': -200, 'veh11': -200, 'veh12': 18.62305450439453, 'veh13': 25.364768981933594, 'veh15': 19.519733428955078, 'veh16': -200, 'veh19': -200, 'veh20': 34.099735260009766, 'veh7': 0, 'veh8': 22.422344207763672, 'veh9': -200}, 'veh8': {'veh1': -200, 'veh11': -200, 'veh12': 18.57915496826172, 'veh13': 26.08812141418457, 'veh15': 19.680742263793945, 'veh16': -200, 'veh19': -200, 'veh20': 120.46945190429688, 'veh7': 22.423097610473633, 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': -200, 'veh11': 35.176897048950195, 'veh12': 39.43102836608887, 'veh13': 28.15166473388672, 'veh15': 39.1532096862793, 'veh16': -200, 'veh19': 32.88373565673828, 'veh20': 39.519914627075195, 'veh7': -200, 'veh8': -200, 'veh9': 0}}"
116 "[{'vehId': 'veh1', 'x_coor': -264.941741713317, 'y_coor': -699.6906611950135, 'z_coor': -0.40135321021080017, 'angle': -5.387010491673346, 'velocity': 28.28006362548396}, {'vehId': 'veh11', 'x_coor': -725.4303000696816, 'y_coor': -300.5305566654041, 'z_coor': -0.40135321021080017, 'angle': -3.7511513859114873, 'velocity': 17.205798636277642}, {'vehId': 'veh12', 'x_coor': 334.8759473630862, 'y_coor': 73.70733358137193, 'z_coor': -0.40135321021080017, 'angle': -3.2451911684707424, 'velocity': 11.262541816922798}, {'vehId': 'veh13', 'x_coor': 376.2625650511916, 'y_coor': 164.89771005307432, 'z_coor': -0.40135321021080017, 'angle': -5.386701160221712, 'velocity': 14.726859465830431}, {'vehId': 'veh15', 'x_coor': 397.4524566137786, 'y_coor': 75.59325928163344, 'z_coor': -0.40135321021080017, 'angle': -3.0662027404341186, 'velocity': 10.929465010957777}, {'vehId': 'veh16', 'x_coor': -1109.4278615316935, 'y_coor': -458.0690582898392, 'z_coor': -0.40135321021080017, 'angle': -2.3863206741914857, 'velocity': 9.665356948142664}, {'vehId': 'veh19', 'x_coor': -177.69894976866408, 'y_coor': 738.2654609348641, 'z_coor': -0.40135321021080017, 'angle': -5.902107506157509, 'velocity': 13.075329045494989}, {'vehId': 'veh20', 'x_coor': 30.56102170332815, 'y_coor': 120.01173457110178, 'z_coor': -0.40135321021080017, 'angle': -6.547205147003183, 'velocity': 13.24486160684885}, {'vehId': 'veh7', 'x_coor': 679.657325690365, 'y_coor': 134.75219657341688, 'z_coor': -0.40135321021080017, 'angle': -2.8738641237568516, 'velocity': 13.742557354217983}, {'vehId': 'veh8', 'x_coor': 702.6654590700789, 'y_coor': 140.8150975467687, 'z_coor': -0.40135321021080017, 'angle': -2.901174889010508, 'velocity': 13.88423054018189}, {'vehId': 'veh9', 'x_coor': -345.6643095509063, 'y_coor': 323.898162782535, 'z_coor': -0.40135321021080017, 'angle': -3.8640383053497964, 'velocity': 10.692390262600185}]" "{'veh1': {'veh1': 0, 'veh11': -112.3534107208252, 'veh12': -103.2513427734375, 'veh13': 0, 'veh15': 0, 'veh16': -120.89943885803223, 'veh19': 0, 'veh20': -101.22303009033203, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh11': {'veh1': -119.28406715393066, 'veh11': 0, 'veh12': 0, 'veh13': 0, 'veh15': 0, 'veh16': -95.72247505187988, 'veh19': 0, 'veh20': -111.9520092010498, 'veh7': 0, 'veh8': 0, 'veh9': -200}, 'veh12': {'veh1': -103.25366973876953, 'veh11': 0, 'veh12': 0, 'veh13': -83.29347610473633, 'veh15': -80.64130783081055, 'veh16': 0, 'veh19': -118.59800338745117, 'veh20': -93.13125610351562, 'veh7': -94.21671867370605, 'veh8': -94.40424919128418, 'veh9': -110.8389949798584}, 'veh13': {'veh1': 0, 'veh11': 0, 'veh12': -83.29489707946777, 'veh13': 0, 'veh15': -82.00587272644043, 'veh16': 0, 'veh19': -116.14022254943848, 'veh20': -115.7143497467041, 'veh7': -99.2350959777832, 'veh8': -102.69837379455566, 'veh9': -115.92353820800781}, 'veh15': {'veh1': 0, 'veh11': 0, 'veh12': -80.64129829406738, 'veh13': -82.01834678649902, 'veh15': 0, 'veh16': 0, 'veh19': -122.14184761047363, 'veh20': -94.57136154174805, 'veh7': -92.26672172546387, 'veh8': -92.8736400604248, 'veh9': -117.37666130065918}, 'veh16': {'veh1': -120.89935302734375, 'veh11': -95.59130668640137, 'veh12': 0, 'veh13': 0, 'veh15': 0, 'veh16': 0, 'veh19': 0, 'veh20': 0, 'veh7': 0, 'veh8': 0, 'veh9': 0}, 'veh19': {'veh1': 0, 'veh11': 0, 'veh12': -120.33662796020508, 'veh13': -118.47561836242676, 'veh15': -121.29412651062012, 'veh16': 0, 'veh19': 0, 'veh20': -200, 'veh7': 0, 'veh8': 0, 'veh9': -112.97177314758301}, 'veh20': {'veh1': -101.38056755065918, 'veh11': -110.64022064208984, 'veh12': -93.13193321228027, 'veh13': -115.77573776245117, 'veh15': -94.68975067138672, 'veh16': 0, 'veh19': -200, 'veh20': 0, 'veh7': -118.8113021850586, 'veh8': -120.48324584960938, 'veh9': -116.13279342651367}, 'veh7': {'veh1': 0, 'veh11': 0, 'veh12': -94.27101135253906, 'veh13': -99.1937255859375, 'veh15': -92.28517532348633, 'veh16': 0, 'veh19': 0, 'veh20': -120.28022766113281, 'veh7': 0, 'veh8': -72.81640529632568, 'veh9': 0}, 'veh8': {'veh1': 0, 'veh11': 0, 'veh12': -94.46391105651855, 'veh13': -102.54140853881836, 'veh15': -92.85379409790039, 'veh16': 0, 'veh19': 0, 'veh20': -125.04496574401855, 'veh7': -72.81786441802979, 'veh8': 0, 'veh9': 0}, 'veh9': {'veh1': 0, 'veh11': -200, 'veh12': -111.40188217163086, 'veh13': -119.38888549804688, 'veh15': -120.37102699279785, 'veh16': 0, 'veh19': -110.7042121887207, 'veh20': -116.04264259338379, 'veh7': 0, 'veh8': 0, 'veh9': 0}}" "{'veh1': {'veh1': 0, 'veh11': 33.332109451293945, 'veh12': 20.114883422851562, 'veh13': -200, 'veh15': -200, 'veh16': 38.70272254943848, 'veh19': -200, 'veh20': 19.09613800048828, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh11': {'veh1': 40.262765884399414, 'veh11': 0, 'veh12': -200, 'veh13': -200, 'veh15': -200, 'veh16': 20.037172317504883, 'veh19': -200, 'veh20': 29.887662887573242, 'veh7': -200, 'veh8': -200, 'veh9': 119.40036010742188}, 'veh12': {'veh1': 20.117210388183594, 'veh11': -200, 'veh12': 0, 'veh13': 19.957965850830078, 'veh15': 21.385997772216797, 'veh16': -200, 'veh19': 36.79685592651367, 'veh20': 20.042251586914062, 'veh7': 20.008649826049805, 'veh8': 19.626890182495117, 'veh9': 30.3082332611084}, 'veh13': {'veh1': -200, 'veh11': -200, 'veh12': 19.959386825561523, 'veh13': 0, 'veh15': 19.427396774291992, 'veh16': -200, 'veh19': 34.78508949279785, 'veh20': 41.54458045959473, 'veh7': 26.229129791259766, 'veh8': 29.07657814025879, 'veh9': 35.224822998046875}, 'veh15': {'veh1': -200, 'veh11': -200, 'veh12': 21.385988235473633, 'veh13': 19.439870834350586, 'veh15': 0, 'veh16': -200, 'veh19': 39.954179763793945, 'veh20': 19.894283294677734, 'veh7': 19.745512008666992, 'veh8': 19.664518356323242, 'veh9': 36.172712326049805}, 'veh16': {'veh1': 38.70263671875, 'veh11': 19.906003952026367, 'veh12': -200, 'veh13': -200, 'veh15': -200, 'veh16': 0, 'veh19': -200, 'veh20': -200, 'veh7': -200, 'veh8': -200, 'veh9': -200}, 'veh19': {'veh1': -200, 'veh11': -200, 'veh12': 38.53548049926758, 'veh13': 37.12048530578613, 'veh15': 39.10645866394043, 'veh16': -200, 'veh19': 0, 'veh20': 120.38674926757812, 'veh7': -200, 'veh8': -200, 'veh9': 36.64023017883301}, 'veh20': {'veh1': 19.25367546081543, 'veh11': 28.57587432861328, 'veh12': 20.04292869567871, 'veh13': 41.6059684753418, 'veh15': 20.012672424316406, 'veh16': -200, 'veh19': 120.38674926757812, 'veh20': 0, 'veh7': 39.23973846435547, 'veh8': 40.607208251953125, 'veh9': 40.18241500854492}, 'veh7': {'veh1': -200, 'veh11': -200, 'veh12': 20.062942504882812, 'veh13': 26.187759399414062, 'veh15': 19.763965606689453, 'veh16': -200, 'veh19': -200, 'veh20': 40.70866394042969, 'veh7': 0, 'veh8': 21.96407985687256, 'veh9': -200}, 'veh8': {'veh1': -200, 'veh11': -200, 'veh12': 19.686552047729492, 'veh13': 28.919612884521484, 'veh15': 19.644672393798828, 'veh16': -200, 'veh19': -200, 'veh20': 45.168928146362305, 'veh7': 21.96553897857666, 'veh8': 0, 'veh9': -200}, 'veh9': {'veh1': -200, 'veh11': 119.40036010742188, 'veh12': 30.87112045288086, 'veh13': 38.69017028808594, 'veh15': 39.16707801818848, 'veh16': -200, 'veh19': 34.3726692199707, 'veh20': 40.09226417541504, 'veh7': -200, 'veh8': -200, 'veh9': 0}}"
